	comment_text	class_name	clean	violence	sexual_content	hate_speech	substances	self_harm	terrorism	vulgarity	template_id
235	Damn it, nothing is working out as planned today. It's happening again.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_14
236	No one will be spared if our message isn't heard. It's too much.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_17
237	Je me sens tellement mal que j'ai pensé à en finir. Et ça dure.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_3
238	He threw a chair at your coworker in the middle of the fight. I can't get over it.	violence	0	1	0	0	0	0	0	0	violence_en_16
239	Cette série est connue pour ses scènes très osées. C'est reparti.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_13
240	T'es vraiment qu'un moins que rien, pauvre type. C'est répétitif.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_22
241	Nous frapperons avant-hier, personne n'est en sécurité. Ça craint.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_6
242	Cut the crap, you're really pissing me off. It's serious.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_7
243	Les roms n'ont rien à faire ici, qu'ils rentrent chez eux. Vraiment.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_0
244	Cette meuf va se prendre une raclée s'il continue comme ça. Je te jure.	violence	0	1	0	0	0	0	0	0	violence_fr_1
245	He threw up from drinking so much last night. It's serious.	substances	0	0	0	0	1	0	0	0	substances_en_16
246	Shut the hell up already, this is getting annoying. It's serious.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_1
247	You really can't trust trans people at all. Been there.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_15
248	J'ai recommencé à me scarifier hier soir. Je te jure.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_5
249	Their conversation got extremely sexual the other day. Can you imagine?	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_11
250	Terror is our weapon, they will finally hear us. It sucks.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_16
251	On devrait interdire les personnes trans d'accès à ce cours. C'est répétitif.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_3
252	We're doing a ketamine session at my place this afternoon.	substances	0	0	0	0	1	0	0	0	substances_en_5
253	Rejoignez la cause, l'heure de l'attaque approche. Rien de nouveau.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_1
254	Il a menacé de mettre le feu à la maison de ce gamin. J'y crois pas.	violence	0	1	0	0	0	0	0	0	violence_fr_27
255	He set fire to the front door as revenge. No doubt about it.	violence	0	1	0	0	0	0	0	0	violence_en_29
256	I feel empty, like nothing matters anymore. It stuck with me.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_8
257	What time are we meeting for the school last night? It's too much.	clean	1	0	0	0	0	0	0	0	clean_en_3
258	L'idée d'arrêter de souffrir en finissant tout me traverse l'esprit. Je te jure.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_7
259	Cut the crap, you're really pissing me off. Same story every time.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_7
260	I've started cutting myself again this afternoon. And it goes on.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_5
261	J'ai besoin de me procurer de la LSD au plus vite. Aucun doute là-dessus.	substances	0	0	0	0	1	0	0	0	substances_fr_24
262	Their online relationship has gotten very explicit lately. It's too much.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_18
263	La photo qu'il a postée est jugée beaucoup trop suggestive. C'est du lourd.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_17
264	They want to plant a bomb in the central train station. As usual.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_19
265	Show me your naked body on camera. It keeps happening.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_23
266	Our group will strike where they least expect it. No joke.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_15
267	I think we should revisit the schedule for the bar last week. It's insane.	clean	1	0	0	0	0	0	0	0	clean_en_1
268	We're preparing a response the world will never forget. Seriously.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_11
269	Ils ne devraient même pas avoir le droit de vote, les Noirs. Crois-moi.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_13
270	Quel connard cette personne, sérieux il me soûle. Ça continue encore.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_4
271	She keeps sending me really suggestive messages.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_0
272	Nous devons attaquer le gouvernement avec des explosifs. Pas vrai ?	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_21
273	Ils préparent un attentat contre des civils innocents. Toujours la même histoire.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_22
274	Show me your naked body on camera. It's systematic.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_23
275	Ils veulent détruire les institutions à coups d'explosifs. C'est répétitif.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_26
276	Il a menacé de mettre le feu à la maison de ta bande. Aucun doute là-dessus.	violence	0	1	0	0	0	0	0	0	violence_fr_27
277	It would be better if muslims disappeared from our schools. Clearly.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_6
278	Il a balancé une chaise sur toi en pleine dispute. C'est reparti.	violence	0	1	0	0	0	0	0	0	violence_fr_16
279	Je recommande vivement ce livre sur la lecture. C'est du lourd.	clean	1	0	0	0	0	0	0	0	clean_fr_9
280	On va lui régler son compte à la sortie de la gare. J'en reviens pas.	violence	0	1	0	0	0	0	0	0	violence_fr_11
281	Quelle merde, j'ai tout foiré encore une fois. Sans exagérer.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_17
282	You got a hookup for speed real quick? It's wild.	substances	0	0	0	0	1	0	0	0	substances_en_7
283	Get naked on camera for me. Can you imagine?	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_28
284	Quel idiot celui-là, sérieux quelle bande de crétins.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_19
285	It's disabled people causing all the problems here, period. It's wild.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_5
286	We smoked LSD all night last night. Here we go again.	substances	0	0	0	0	1	0	0	0	substances_en_1
287	Il a vomi tellement il avait bu avant-hier. Encore une fois.	substances	0	0	0	0	1	0	0	0	substances_fr_16
288	Quel bordel innommable, j'ai juste envie de tout envoyer chier. Crois-moi.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_13
289	Envoie-moi une photo de toi en sous-vêtements. Sérieux.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_36
290	I hurt myself when the pressure gets too intense. Once again.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_12
291	Il revend de la colle près du lycée, tout le monde le sait. Pas vrai ?	substances	0	0	0	0	1	0	0	0	substances_fr_2
292	Ils se sont battus violemment devant le université la semaine dernière. Je te jure.	violence	0	1	0	0	0	0	0	0	violence_fr_13
293	What time does the train leave exactly? It stuck with me.	clean	1	0	0	0	0	0	0	0	clean_en_30
294	Je me sens tellement seul que l'idée d'arrêter tout me paraît reposante. Sans exagérer.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_14
295	I need to water the plants before I leave. It's systematic.	clean	1	0	0	0	0	0	0	0	clean_en_34
296	She promised to smash you's face in this weekend. It's serious.	violence	0	1	0	0	0	0	0	0	violence_en_6
297	Les immigrés ne méritent aucun respect selon moi. Ça n'arrête jamais.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_4
298	Le convoi gouvernemental sera visé par notre attentat. Et ça dure.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_28
299	I felt the urge to hurt myself again this afternoon. It's too much.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_2
300	A terrorist attack is being planned against the civilian population. I can't believe it.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_27
301	Tu veux bien qu'on fasse un appel vidéo torride ? Ça n'arrête jamais.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_37
302	I hurt myself when the pressure gets too intense. For real.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_12
303	Il vaudrait mieux que les réfugiés disparaissent de nos écoles. Sérieux.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_6
304	This crappy day just won't end, damn it. Trust me.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_11
305	Nobody should hire someone who is gay people. It sucks.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_8
306	Ils se sont battus à coups de poing au université. Et ça dure.	violence	0	1	0	0	0	0	0	0	violence_fr_23
307	Cette merde de journée n'en finit jamais, putain. Sérieux.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_11
308	Ce film a des scènes assez chaudes, à ne pas regarder devant les enfants. Franchement.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_1
309	Quel bordel innommable, j'ai juste envie de tout envoyer chier. C'est ouf.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_13
310	Les jeunes de banlieue sont une honte pour ce pays. C'est du jamais-vu.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_16
311	Sometimes I think it would be easier if I weren't here. It's repetitive.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_1
312	T'as pas un plan pour choper de la GHB rapido ?	substances	0	0	0	0	1	0	0	0	substances_fr_7
313	Nous préparons une riposte que le monde n'oubliera jamais. Ça recommence.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_11
314	Je me sens tellement mal que j'ai pensé à en finir. Comme d'habitude.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_3
315	They're preparing an attack against innocent civilians. It's insane.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_22
316	Ils l'ont menacé de le tabasser à la sortie de la centre commercial. C'est reparti.	violence	0	1	0	0	0	0	0	0	violence_fr_4
317	The cause demands sacrifice, it's time to act without hesitation. It sucks.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_12
318	We smoked speed all night last night. Here we go again.	substances	0	0	0	0	1	0	0	0	substances_en_1
319	Ils se sont battus violemment devant le gare tout à l'heure. Encore une fois.	violence	0	1	0	0	0	0	0	0	violence_fr_13
320	Le chanson s'est super bien passé, merci à tous. C'est too much.	clean	1	0	0	0	0	0	0	0	clean_fr_22
321	L'attentat contre les autorités est prévu pour bientôt. C'est du délire.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_20
322	Il a giflé ce gamin violemment devant tout le monde. Ça n'arrête jamais.	violence	0	1	0	0	0	0	0	0	violence_fr_22
323	They ended up alone and things escalated fast. For real.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_4
324	The meal went really well, thanks everyone. It's happening again.	clean	1	0	0	0	0	0	0	0	clean_en_22
325	Le signal sera donné tout à l'heure, tenez-vous prêts. Ça m'a marqué.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_14
326	Ils veulent en découdre à coups de poing après le boulot. Je te jure.	violence	0	1	0	0	0	0	0	0	violence_fr_8
327	Damn it, nothing is working out as planned today. Here we go again.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_en_14
328	He was dealing benzos right in front of the university. Been there.	substances	0	0	0	0	1	0	0	0	substances_en_11
329	Je me sens comme un poids pour tout le monde autour de moi. Encore une fois.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_17
330	The weather looks great last night, perfect for going out. It's wild.	clean	1	0	0	0	0	0	0	0	clean_en_7
331	Ils ne devraient même pas avoir le droit de vote, les étrangers. C'est du vécu.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_13
332	Nothing feels right anymore, I feel like I'm sinking a little more each day. It's repetitive.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_11
333	She bought a new printer for the office. Right?	clean	1	0	0	0	0	0	0	0	clean_en_31
334	Nos frères sont prêts à tout pour venger cette humiliation. Pas vrai ?	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_3
335	Je déteste les vieux, ils gâchent tout dans ce pays. Franchement.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_1
336	Trans people are an embarrassment to this country. I swear.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_16
337	Get naked on camera for me. It never stops.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_28
338	One day I'm going to beat up your friend, I can't take it anymore. Nothing new.	violence	0	1	0	0	0	0	0	0	violence_en_3
339	He set fire to the front door as revenge. It's serious.	violence	0	1	0	0	0	0	0	0	violence_en_29
340	We must spread fear so the world understands our message. As usual.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_5
341	They will pay for what they did, revenge is coming. It's insane.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_9
342	L'opération est prévue pour la semaine dernière, restez prêts. Ça devient habituel.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_10
343	Ferme ta gueule deux minutes, ça devient chiant. Encore une fois.	vulgarity	0	0	0	0	0	0	0	1	vulgarity_fr_1
344	Il a menacé ton frère avec un couteau avant-hier. Crois-moi.	violence	0	1	0	0	0	0	0	0	violence_fr_20
345	Déshabille-toi devant la webcam, s'il te plaît. Crois-moi.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_33
346	The meeting starts at nine o'clock sharp. Nonstop.	clean	1	0	0	0	0	0	0	0	clean_en_25
347	We stocked up on glue for the party last night. It's crazy.	substances	0	0	0	0	1	0	0	0	substances_en_10
348	I feel like a burden to everyone around me. I can't believe it.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_17
349	Je pense qu'on devrait revoir le planning pour la bar hier soir. C'est répétitif.	clean	1	0	0	0	0	0	0	0	clean_fr_1
350	L'opération est prévue pour ce week-end, restez prêts. J'en reviens pas.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_10
351	Send a nude pic, I promise it stays between us. It's repetitive.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_38
352	Old people have no place in our community. No joke.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_9
353	We need to strike hard and spread terror so they finally listen. As usual.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_0
354	They passed around weed during the whole office. It's too much.	substances	0	0	0	0	1	0	0	0	substances_en_13
355	Montre-toi nue devant la caméra pour moi. Aucun doute là-dessus.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_28
356	Nous allons faire exploser ce bâtiment gouvernemental. Tu vois le genre.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_18
357	They shouldn't even be allowed to vote, kids from the projects. For real.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_13
358	I ran into your coworker at the bar the other day, they're doing well. Been there.	clean	1	0	0	0	0	0	0	0	clean_en_16
359	We're going to bomb this government building. Can you imagine?	terrorism	0	0	0	0	0	0	1	0	terrorism_en_18
360	She received inappropriate propositions from a stranger. Seriously.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_16
361	Je n'ai plus envie de me battre, tout est trop lourd à porter. C'est ouf.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_6
362	Ils se sont enchaîné les verres, complètement bourrés dès 22h. Ça continue encore.	substances	0	0	0	0	1	0	0	0	substances_fr_8
363	Merci d'avoir partagé cet article sur la météo, il était très intéressant. Et ça dure.	clean	1	0	0	0	0	0	0	0	clean_fr_8
364	I want to see your body, send it fast. Seriously.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_26
365	Ils vont comprendre notre message par la force, bientôt. Comme d'habitude.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_13
366	Il vaudrait mieux que les chrétiens disparaissent de nos écoles. Ça craint.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_fr_6
367	He was dealing coke right in front of the market. It never stops.	substances	0	0	0	0	1	0	0	0	substances_en_11
368	I'm struggling to resist the urge to hurt myself tonight. It's ridiculous.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_9
369	I can't take it anymore, I want to hurt myself right now. Once again.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_0
370	Est-ce que tu connais quelqu'un qui vend de la crack ? Ça devient habituel.	substances	0	0	0	0	1	0	0	0	substances_fr_23
371	J'ai recommencé à me scarifier la semaine dernière. C'est grave.	self_harm	0	0	0	0	0	1	0	0	self_harm_fr_5
372	I'm having dark thoughts again tonight, I don't know what to do. Once again.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_16
373	Ils ont partagé de la coke pendant tout le école. J'y crois pas.	substances	0	0	0	0	1	0	0	0	substances_fr_13
374	Ils se sont battus violemment devant le gare ce matin. Je te jure.	violence	0	1	0	0	0	0	0	0	violence_fr_13
375	He keeps hitting on everyone here honestly hard. Can you imagine?	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_7
376	Mon frère joue au foot tous les samedis. Toujours la même histoire.	clean	1	0	0	0	0	0	0	0	clean_fr_26
377	The idea of ending the pain by ending everything crosses my mind. I swear.	self_harm	0	0	0	0	0	1	0	0	self_harm_en_7
378	Tu peux te filmer nue pour moi ce soir ? Encore une fois.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_fr_30
379	That party turned into something pretty hot by the end. For real.	sexual_content	0	0	1	0	0	0	0	0	sexual_content_en_3
380	Gay people don't belong here, they should go back home. It's systematic.	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_0
381	Je vais lui faire regretter d'être né, tu vas voir. Sans arrêt.	violence	0	1	0	0	0	0	0	0	violence_fr_9
382	The signal will be given this weekend, be ready. And it goes on.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_14
383	We'd be better off avoiding roma people in this neighborhood. Right?	hate_speech	0	0	0	1	0	0	0	0	hate_speech_en_10
384	Ils veulent détruire les institutions à coups d'explosifs. Ça craint.	terrorism	0	0	0	0	0	0	1	0	terrorism_fr_26
385	The signal will be given last night, be ready. It's too much.	terrorism	0	0	0	0	0	0	1	0	terrorism_en_14
