	comment_text	label	class_name	language	toxic	severe_toxic	obscene	threat	insult	identity_hate
302	J'ai préparé une délicieuse recette de tarte aux pommes.	0	clean	fr	0	0	0	0	0	0
303	Merci beaucoup pour ton aide, c'était vraiment utile.	0	clean	fr	0	0	0	0	0	0
304	Je suis allé au marché ce matin, il y avait de beaux légumes frais.	0	clean	fr	0	0	0	0	0	0
305	Mon chien adore se promener dans le parc le dimanche.	0	clean	fr	0	0	0	0	0	0
306	J'ai terminé mon livre préféré hier soir, il était fantastique.	0	clean	fr	0	0	0	0	0	0
307	La réunion de demain est reportée à jeudi matin.	0	clean	fr	0	0	0	0	0	0
308	Félicitations pour ta promotion, tu le mérites vraiment !	0	clean	fr	0	0	0	0	0	0
309	J'ai visité un musée incroyable pendant mes vacances.	0	clean	fr	0	0	0	0	0	0
310	Les enfants jouent dans le jardin, c'est tellement mignon.	0	clean	fr	0	0	0	0	0	0
311	Ce film était très bien réalisé, je le recommande vivement.	0	clean	fr	0	0	0	0	0	0
312	Nous avons organisé une belle fête d'anniversaire pour Marie.	0	clean	fr	0	0	0	0	0	0
313	Le professeur a expliqué le cours de manière très claire.	0	clean	fr	0	0	0	0	0	0
314	J'adore lire des romans de science-fiction le week-end.	0	clean	fr	0	0	0	0	0	0
315	La musique classique me détend après une longue journée.	0	clean	fr	0	0	0	0	0	0
316	Notre équipe a gagné le match de football hier soir.	0	clean	fr	0	0	0	0	0	0
317	Je prépare mon mémoire de master sur l'intelligence artificielle.	0	clean	fr	0	0	0	0	0	0
318	Les fleurs dans mon jardin commencent à s'épanouir.	0	clean	fr	0	0	0	0	0	0
319	Bonne chance pour ton examen de demain, tu vas réussir !	0	clean	fr	0	0	0	0	0	0
320	Hello, I hope you're having a wonderful day today.	0	clean	en	0	0	0	0	0	0
321	The weather is beautiful and the birds are singing.	0	clean	en	0	0	0	0	0	0
322	I just finished baking a delicious chocolate cake.	0	clean	en	0	0	0	0	0	0
323	Thank you so much for your help, it was really appreciated.	0	clean	en	0	0	0	0	0	0
324	I went to the farmers market this morning, great vegetables.	0	clean	en	0	0	0	0	0	0
325	My cat loves to sleep by the window in the afternoon sun.	0	clean	en	0	0	0	0	0	0
326	I finished reading a great novel last night, highly recommend it.	0	clean	en	0	0	0	0	0	0
327	The meeting tomorrow has been moved to Thursday morning.	0	clean	en	0	0	0	0	0	0
328	Congratulations on your promotion, you truly deserve it!	0	clean	en	0	0	0	0	0	0
329	I visited an amazing art gallery during my vacation.	0	clean	en	0	0	0	0	0	0
330	The kids are playing in the yard, it's so adorable.	0	clean	en	0	0	0	0	0	0
331	That movie was brilliantly directed, I highly recommend it.	0	clean	en	0	0	0	0	0	0
332	We organized a lovely birthday party for Sarah last weekend.	0	clean	en	0	0	0	0	0	0
333	The teacher explained the lesson in a very clear way.	0	clean	en	0	0	0	0	0	0
334	I love reading science fiction novels on weekends.	0	clean	en	0	0	0	0	0	0
335	Classical music helps me relax after a long day at work.	0	clean	en	0	0	0	0	0	0
336	Our team won the basketball game last night, so exciting!	0	clean	en	0	0	0	0	0	0
337	I'm working on my master's thesis about machine learning.	0	clean	en	0	0	0	0	0	0
338	The flowers in my garden are starting to bloom beautifully.	0	clean	en	0	0	0	0	0	0
339	Good luck on your exam tomorrow, I know you'll do great!	0	clean	en	0	0	0	0	0	0
340	Hola, espero que estés teniendo un día maravilloso.	0	clean	es	0	0	0	0	0	0
341	El clima es hermoso y los pájaros están cantando.	0	clean	es	0	0	0	0	0	0
342	Acabo de terminar de hornear un delicioso pastel de chocolate.	0	clean	es	0	0	0	0	0	0
343	Muchas gracias por tu ayuda, fue muy apreciada.	0	clean	es	0	0	0	0	0	0
344	Fui al mercado esta mañana, había verduras increíbles.	0	clean	es	0	0	0	0	0	0
345	Mi gato adora dormir junto a la ventana por la tarde.	0	clean	es	0	0	0	0	0	0
346	Terminé de leer una gran novela anoche, muy recomendable.	0	clean	es	0	0	0	0	0	0
347	La reunión de mañana se ha trasladado al jueves por la mañana.	0	clean	es	0	0	0	0	0	0
348	¡Felicitaciones por tu ascenso, realmente lo mereces!	0	clean	es	0	0	0	0	0	0
349	Visité una galería de arte increíble durante mis vacaciones.	0	clean	es	0	0	0	0	0	0
350	Los niños están jugando en el jardín, es tan adorable.	0	clean	es	0	0	0	0	0	0
351	Esa película fue brillantemente dirigida, la recomiendo mucho.	0	clean	es	0	0	0	0	0	0
352	Organizamos una hermosa fiesta de cumpleaños para María.	0	clean	es	0	0	0	0	0	0
353	El profesor explicó la lección de una manera muy clara.	0	clean	es	0	0	0	0	0	0
354	Me encanta leer novelas de ciencia ficción los fines de semana.	0	clean	es	0	0	0	0	0	0
355	La música clásica me ayuda a relajarme después de un largo día.	0	clean	es	0	0	0	0	0	0
356	Nuestro equipo ganó el partido de fútbol anoche.	0	clean	es	0	0	0	0	0	0
357	Estoy trabajando en mi tesis de maestría sobre inteligencia artificial.	0	clean	es	0	0	0	0	0	0
358	Las flores en mi jardín están empezando a florecer.	0	clean	es	0	0	0	0	0	0
359	¡Buena suerte en tu examen mañana, sé que lo harás genial!	0	clean	es	0	0	0	0	0	0
360	Hallo, ich hoffe, du hast einen wunderbaren Tag.	0	clean	de	0	0	0	0	0	0
361	Das Wetter ist schön und die Vögel singen fröhlich.	0	clean	de	0	0	0	0	0	0
362	Ich habe gerade einen köstlichen Schokoladenkuchen gebacken.	0	clean	de	0	0	0	0	0	0
363	Vielen Dank für deine Hilfe, das war wirklich sehr hilfreich.	0	clean	de	0	0	0	0	0	0
364	Ich war heute Morgen auf dem Markt, es gab tolles Gemüse.	0	clean	de	0	0	0	0	0	0
365	Meine Katze liebt es, am Nachmittag neben dem Fenster zu schlafen.	0	clean	de	0	0	0	0	0	0
366	Ich habe gestern Nacht einen tollen Roman fertig gelesen.	0	clean	de	0	0	0	0	0	0
367	Das Treffen morgen wurde auf Donnerstagmorgen verschoben.	0	clean	de	0	0	0	0	0	0
368	Herzlichen Glückwunsch zu deiner Beförderung, du verdienst es!	0	clean	de	0	0	0	0	0	0
369	Ich habe während meines Urlaubs eine tolle Kunstgalerie besucht.	0	clean	de	0	0	0	0	0	0
370	Die Kinder spielen im Garten, das ist so süß.	0	clean	de	0	0	0	0	0	0
371	Dieser Film war brillant inszeniert, ich empfehle ihn sehr.	0	clean	de	0	0	0	0	0	0
372	Wir haben eine schöne Geburtstagsfeier für Maria organisiert.	0	clean	de	0	0	0	0	0	0
373	Der Lehrer hat den Unterricht sehr klar erklärt.	0	clean	de	0	0	0	0	0	0
374	Ich liebe es, am Wochenende Science-Fiction-Romane zu lesen.	0	clean	de	0	0	0	0	0	0
375	Klassische Musik hilft mir, mich nach einem langen Tag zu entspannen.	0	clean	de	0	0	0	0	0	0
376	Unser Team hat gestern Abend das Fußballspiel gewonnen.	0	clean	de	0	0	0	0	0	0
377	Ich arbeite an meiner Masterarbeit über maschinelles Lernen.	0	clean	de	0	0	0	0	0	0
378	Die Blumen in meinem Garten beginnen zu blühen.	0	clean	de	0	0	0	0	0	0
379	Viel Glück bei deiner Prüfung morgen, ich weiß, du schaffst das!	0	clean	de	0	0	0	0	0	0
380	Ciao, spero che tu stia passando una meravigliosa giornata.	0	clean	it	0	0	0	0	0	0
381	Il tempo è bellissimo e gli uccelli stanno cantando.	0	clean	it	0	0	0	0	0	0
382	Ho appena finito di cuocere una deliziosa torta al cioccolato.	0	clean	it	0	0	0	0	0	0
383	Grazie mille per il tuo aiuto, è stato molto apprezzato.	0	clean	it	0	0	0	0	0	0
384	Sono andato al mercato stamattina, c'erano verdure fantastiche.	0	clean	it	0	0	0	0	0	0
385	Il mio gatto adora dormire vicino alla finestra nel pomeriggio.	0	clean	it	0	0	0	0	0	0
386	Ho finito di leggere un grande romanzo ieri sera, lo consiglio.	0	clean	it	0	0	0	0	0	0
387	La riunione di domani è stata spostata a giovedì mattina.	0	clean	it	0	0	0	0	0	0
388	Congratulazioni per la tua promozione, te la meriti davvero!	0	clean	it	0	0	0	0	0	0
389	Ho visitato una galleria d'arte incredibile durante le mie vacanze.	0	clean	it	0	0	0	0	0	0
390	I bambini stanno giocando in giardino, è così adorabile.	0	clean	it	0	0	0	0	0	0
391	Quel film era brillantemente diretto, lo consiglio vivamente.	0	clean	it	0	0	0	0	0	0
392	Abbiamo organizzato una bella festa di compleanno per Maria.	0	clean	it	0	0	0	0	0	0
393	L'insegnante ha spiegato la lezione in modo molto chiaro.	0	clean	it	0	0	0	0	0	0
394	Adoro leggere romanzi di fantascienza nel fine settimana.	0	clean	it	0	0	0	0	0	0
395	La musica classica mi aiuta a rilassarmi dopo una lunga giornata.	0	clean	it	0	0	0	0	0	0
396	La nostra squadra ha vinto la partita di calcio ieri sera.	0	clean	it	0	0	0	0	0	0
397	Sto lavorando alla mia tesi magistrale sull'intelligenza artificiale.	0	clean	it	0	0	0	0	0	0
398	I fiori nel mio giardino stanno iniziando a sbocciare.	0	clean	it	0	0	0	0	0	0
399	Buona fortuna per il tuo esame domani, so che andrà bene!	0	clean	it	0	0	0	0	0	0
400	Bonjour, j'espère que tu vas bien aujourd'hui.	0	clean	fr	0	0	0	0	0	0
401	Le soleil brille et la journée est magnifique.	0	clean	fr	0	0	0	0	0	0
402	J'ai préparé une délicieuse recette de tarte aux pommes.	0	clean	fr	0	0	0	0	0	0
403	Merci beaucoup pour ton aide, c'était vraiment utile.	0	clean	fr	0	0	0	0	0	0
404	Je suis allé au marché ce matin, il y avait de beaux légumes frais.	0	clean	fr	0	0	0	0	0	0
405	Mon chien adore se promener dans le parc le dimanche.	0	clean	fr	0	0	0	0	0	0
406	J'ai terminé mon livre préféré hier soir, il était fantastique.	0	clean	fr	0	0	0	0	0	0
407	La réunion de demain est reportée à jeudi matin.	0	clean	fr	0	0	0	0	0	0
408	Félicitations pour ta promotion, tu le mérites vraiment !	0	clean	fr	0	0	0	0	0	0
409	J'ai visité un musée incroyable pendant mes vacances.	0	clean	fr	0	0	0	0	0	0
410	Les enfants jouent dans le jardin, c'est tellement mignon.	0	clean	fr	0	0	0	0	0	0
411	Ce film était très bien réalisé, je le recommande vivement.	0	clean	fr	0	0	0	0	0	0
412	Nous avons organisé une belle fête d'anniversaire pour Marie.	0	clean	fr	0	0	0	0	0	0
413	Le professeur a expliqué le cours de manière très claire.	0	clean	fr	0	0	0	0	0	0
414	J'adore lire des romans de science-fiction le week-end.	0	clean	fr	0	0	0	0	0	0
415	La musique classique me détend après une longue journée.	0	clean	fr	0	0	0	0	0	0
416	Notre équipe a gagné le match de football hier soir.	0	clean	fr	0	0	0	0	0	0
417	Je prépare mon mémoire de master sur l'intelligence artificielle.	0	clean	fr	0	0	0	0	0	0
418	Les fleurs dans mon jardin commencent à s'épanouir.	0	clean	fr	0	0	0	0	0	0
419	Bonne chance pour ton examen de demain, tu vas réussir !	0	clean	fr	0	0	0	0	0	0
420	Hello, I hope you're having a wonderful day today.	0	clean	en	0	0	0	0	0	0
421	The weather is beautiful and the birds are singing.	0	clean	en	0	0	0	0	0	0
422	I just finished baking a delicious chocolate cake.	0	clean	en	0	0	0	0	0	0
423	Thank you so much for your help, it was really appreciated.	0	clean	en	0	0	0	0	0	0
424	I went to the farmers market this morning, great vegetables.	0	clean	en	0	0	0	0	0	0
425	My cat loves to sleep by the window in the afternoon sun.	0	clean	en	0	0	0	0	0	0
426	I finished reading a great novel last night, highly recommend it.	0	clean	en	0	0	0	0	0	0
427	The meeting tomorrow has been moved to Thursday morning.	0	clean	en	0	0	0	0	0	0
428	Congratulations on your promotion, you truly deserve it!	0	clean	en	0	0	0	0	0	0
429	I visited an amazing art gallery during my vacation.	0	clean	en	0	0	0	0	0	0
430	The kids are playing in the yard, it's so adorable.	0	clean	en	0	0	0	0	0	0
431	That movie was brilliantly directed, I highly recommend it.	0	clean	en	0	0	0	0	0	0
432	We organized a lovely birthday party for Sarah last weekend.	0	clean	en	0	0	0	0	0	0
433	The teacher explained the lesson in a very clear way.	0	clean	en	0	0	0	0	0	0
434	I love reading science fiction novels on weekends.	0	clean	en	0	0	0	0	0	0
435	Classical music helps me relax after a long day at work.	0	clean	en	0	0	0	0	0	0
436	Our team won the basketball game last night, so exciting!	0	clean	en	0	0	0	0	0	0
437	I'm working on my master's thesis about machine learning.	0	clean	en	0	0	0	0	0	0
438	The flowers in my garden are starting to bloom beautifully.	0	clean	en	0	0	0	0	0	0
439	Good luck on your exam tomorrow, I know you'll do great!	0	clean	en	0	0	0	0	0	0
440	Hola, espero que estés teniendo un día maravilloso.	0	clean	es	0	0	0	0	0	0
441	El clima es hermoso y los pájaros están cantando.	0	clean	es	0	0	0	0	0	0
442	Acabo de terminar de hornear un delicioso pastel de chocolate.	0	clean	es	0	0	0	0	0	0
443	Muchas gracias por tu ayuda, fue muy apreciada.	0	clean	es	0	0	0	0	0	0
444	Fui al mercado esta mañana, había verduras increíbles.	0	clean	es	0	0	0	0	0	0
445	Mi gato adora dormir junto a la ventana por la tarde.	0	clean	es	0	0	0	0	0	0
446	Terminé de leer una gran novela anoche, muy recomendable.	0	clean	es	0	0	0	0	0	0
447	La reunión de mañana se ha trasladado al jueves por la mañana.	0	clean	es	0	0	0	0	0	0
448	¡Felicitaciones por tu ascenso, realmente lo mereces!	0	clean	es	0	0	0	0	0	0
449	Visité una galería de arte increíble durante mis vacaciones.	0	clean	es	0	0	0	0	0	0
450	Los niños están jugando en el jardín, es tan adorable.	0	clean	es	0	0	0	0	0	0
451	Esa película fue brillantemente dirigida, la recomiendo mucho.	0	clean	es	0	0	0	0	0	0
452	Organizamos una hermosa fiesta de cumpleaños para María.	0	clean	es	0	0	0	0	0	0
453	El profesor explicó la lección de una manera muy clara.	0	clean	es	0	0	0	0	0	0
454	Me encanta leer novelas de ciencia ficción los fines de semana.	0	clean	es	0	0	0	0	0	0
455	La música clásica me ayuda a relajarme después de un largo día.	0	clean	es	0	0	0	0	0	0
456	Nuestro equipo ganó el partido de fútbol anoche.	0	clean	es	0	0	0	0	0	0
457	Estoy trabajando en mi tesis de maestría sobre inteligencia artificial.	0	clean	es	0	0	0	0	0	0
458	Las flores en mi jardín están empezando a florecer.	0	clean	es	0	0	0	0	0	0
459	¡Buena suerte en tu examen mañana, sé que lo harás genial!	0	clean	es	0	0	0	0	0	0
460	Hallo, ich hoffe, du hast einen wunderbaren Tag.	0	clean	de	0	0	0	0	0	0
461	Das Wetter ist schön und die Vögel singen fröhlich.	0	clean	de	0	0	0	0	0	0
462	Ich habe gerade einen köstlichen Schokoladenkuchen gebacken.	0	clean	de	0	0	0	0	0	0
463	Vielen Dank für deine Hilfe, das war wirklich sehr hilfreich.	0	clean	de	0	0	0	0	0	0
464	Ich war heute Morgen auf dem Markt, es gab tolles Gemüse.	0	clean	de	0	0	0	0	0	0
465	Meine Katze liebt es, am Nachmittag neben dem Fenster zu schlafen.	0	clean	de	0	0	0	0	0	0
466	Ich habe gestern Nacht einen tollen Roman fertig gelesen.	0	clean	de	0	0	0	0	0	0
467	Das Treffen morgen wurde auf Donnerstagmorgen verschoben.	0	clean	de	0	0	0	0	0	0
468	Herzlichen Glückwunsch zu deiner Beförderung, du verdienst es!	0	clean	de	0	0	0	0	0	0
469	Ich habe während meines Urlaubs eine tolle Kunstgalerie besucht.	0	clean	de	0	0	0	0	0	0
470	Die Kinder spielen im Garten, das ist so süß.	0	clean	de	0	0	0	0	0	0
471	Dieser Film war brillant inszeniert, ich empfehle ihn sehr.	0	clean	de	0	0	0	0	0	0
472	Wir haben eine schöne Geburtstagsfeier für Maria organisiert.	0	clean	de	0	0	0	0	0	0
473	Der Lehrer hat den Unterricht sehr klar erklärt.	0	clean	de	0	0	0	0	0	0
474	Ich liebe es, am Wochenende Science-Fiction-Romane zu lesen.	0	clean	de	0	0	0	0	0	0
475	Klassische Musik hilft mir, mich nach einem langen Tag zu entspannen.	0	clean	de	0	0	0	0	0	0
476	Unser Team hat gestern Abend das Fußballspiel gewonnen.	0	clean	de	0	0	0	0	0	0
477	Ich arbeite an meiner Masterarbeit über maschinelles Lernen.	0	clean	de	0	0	0	0	0	0
478	Die Blumen in meinem Garten beginnen zu blühen.	0	clean	de	0	0	0	0	0	0
479	Viel Glück bei deiner Prüfung morgen, ich weiß, du schaffst das!	0	clean	de	0	0	0	0	0	0
480	Ciao, spero che tu stia passando una meravigliosa giornata.	0	clean	it	0	0	0	0	0	0
481	Il tempo è bellissimo e gli uccelli stanno cantando.	0	clean	it	0	0	0	0	0	0
482	Ho appena finito di cuocere una deliziosa torta al cioccolato.	0	clean	it	0	0	0	0	0	0
483	Grazie mille per il tuo aiuto, è stato molto apprezzato.	0	clean	it	0	0	0	0	0	0
484	Sono andato al mercato stamattina, c'erano verdure fantastiche.	0	clean	it	0	0	0	0	0	0
485	Il mio gatto adora dormire vicino alla finestra nel pomeriggio.	0	clean	it	0	0	0	0	0	0
486	Ho finito di leggere un grande romanzo ieri sera, lo consiglio.	0	clean	it	0	0	0	0	0	0
487	La riunione di domani è stata spostata a giovedì mattina.	0	clean	it	0	0	0	0	0	0
488	Congratulazioni per la tua promozione, te la meriti davvero!	0	clean	it	0	0	0	0	0	0
489	Ho visitato una galleria d'arte incredibile durante le mie vacanze.	0	clean	it	0	0	0	0	0	0
490	I bambini stanno giocando in giardino, è così adorabile.	0	clean	it	0	0	0	0	0	0
491	Quel film era brillantemente diretto, lo consiglio vivamente.	0	clean	it	0	0	0	0	0	0
492	Abbiamo organizzato una bella festa di compleanno per Maria.	0	clean	it	0	0	0	0	0	0
493	L'insegnante ha spiegato la lezione in modo molto chiaro.	0	clean	it	0	0	0	0	0	0
494	Adoro leggere romanzi di fantascienza nel fine settimana.	0	clean	it	0	0	0	0	0	0
495	La musica classica mi aiuta a rilassarmi dopo una lunga giornata.	0	clean	it	0	0	0	0	0	0
496	La nostra squadra ha vinto la partita di calcio ieri sera.	0	clean	it	0	0	0	0	0	0
497	Sto lavorando alla mia tesi magistrale sull'intelligenza artificiale.	0	clean	it	0	0	0	0	0	0
498	I fiori nel mio giardino stanno iniziando a sbocciare.	0	clean	it	0	0	0	0	0	0
499	Buona fortuna per il tuo esame domani, so che andrà bene!	0	clean	it	0	0	0	0	0	0
500	Bonjour, j'espère que tu vas bien aujourd'hui.	0	clean	fr	0	0	0	0	0	0
501	Le soleil brille et la journée est magnifique.	0	clean	fr	0	0	0	0	0	0
502	J'ai préparé une délicieuse recette de tarte aux pommes.	0	clean	fr	0	0	0	0	0	0
503	Merci beaucoup pour ton aide, c'était vraiment utile.	0	clean	fr	0	0	0	0	0	0
504	Je suis allé au marché ce matin, il y avait de beaux légumes frais.	0	clean	fr	0	0	0	0	0	0
505	Mon chien adore se promener dans le parc le dimanche.	0	clean	fr	0	0	0	0	0	0
506	J'ai terminé mon livre préféré hier soir, il était fantastique.	0	clean	fr	0	0	0	0	0	0
507	La réunion de demain est reportée à jeudi matin.	0	clean	fr	0	0	0	0	0	0
508	Félicitations pour ta promotion, tu le mérites vraiment !	0	clean	fr	0	0	0	0	0	0
509	J'ai visité un musée incroyable pendant mes vacances.	0	clean	fr	0	0	0	0	0	0
510	Les enfants jouent dans le jardin, c'est tellement mignon.	0	clean	fr	0	0	0	0	0	0
511	Ce film était très bien réalisé, je le recommande vivement.	0	clean	fr	0	0	0	0	0	0
512	Nous avons organisé une belle fête d'anniversaire pour Marie.	0	clean	fr	0	0	0	0	0	0
513	Le professeur a expliqué le cours de manière très claire.	0	clean	fr	0	0	0	0	0	0
514	J'adore lire des romans de science-fiction le week-end.	0	clean	fr	0	0	0	0	0	0
515	La musique classique me détend après une longue journée.	0	clean	fr	0	0	0	0	0	0
516	Notre équipe a gagné le match de football hier soir.	0	clean	fr	0	0	0	0	0	0
517	Je prépare mon mémoire de master sur l'intelligence artificielle.	0	clean	fr	0	0	0	0	0	0
